Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
16980,0.33,Ideal,E,VVS2,61.9,57.0,4.44,4.47,2.75,917
15457,1.27,Very Good,H,SI1,62.3,58.0,6.87,6.94,4.3,7125
21855,1.02,Very Good,I,VS1,62.2,60.0,6.4,6.43,3.99,5302
14800,1.07,Good,F,SI1,63.4,56.0,6.51,6.52,4.13,5561
25979,0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,2799
19279,1.7,Premium,F,SI2,60.1,58.0,7.74,7.67,4.63,11322
4123,0.34,Very Good,G,VS2,61.2,62.0,4.44,4.48,2.73,596
16967,1.06,Ideal,E,SI2,60.7,57.0,6.61,6.59,4.0,3977
6425,1.02,Ideal,I,I1,61.7,56.0,6.49,6.44,3.99,2925
2734,0.54,Ideal,H,VS1,61.6,59.0,5.22,5.24,3.22,1630
24466,1.01,Premium,I,SI1,59.9,59.0,6.46,6.42,3.86,4129
16389,1.0,Premium,G,VS1,60.9,60.0,6.45,6.42,3.92,6097
18561,0.7,Premium,I,VVS1,59.1,60.0,5.8,5.77,3.42,2536
17081,0.35,Premium,D,SI2,62.3,58.0,4.48,4.54,2.81,522
18153,0.7,Fair,E,SI1,57.2,66.0,5.76,5.74,3.29,2000
9155,1.0,Very Good,G,VS2,63.8,58.0,6.31,6.35,4.04,6389
12369,0.4,Good,G,VS1,63.4,56.0,4.68,4.72,2.98,783
5431,2.2,Premium,I,VS2,58.9,60.0,8.63,8.52,5.05,17905
10457,1.11,Ideal,H,SI1,61.0,56.0,6.74,6.7,4.1,5315
4476,1.17,Ideal,F,VS2,61.8,55.0,6.81,6.74,4.19,8072
17578,0.9,Very Good,D,SI2,62.2,57.0,6.11,6.15,3.81,3975
6524,0.59,Ideal,F,SI2,60.1,57.0,5.45,5.49,3.29,1371
15133,1.23,Ideal,G,SI1,61.4,56.0,6.94,6.91,4.25,6509
3190,0.3,Premium,H,VS1,62.4,60.0,4.29,4.23,2.66,630
10764,0.92,Very Good,F,SI1,63.8,56.0,6.12,6.17,3.92,3920
26255,1.01,Very Good,H,SI2,58.8,58.0,6.57,6.62,3.88,4166
11148,2.14,Premium,I,SI2,62.1,58.0,8.31,8.23,5.13,12970
21906,0.76,Premium,E,VS2,60.1,59.0,6.01,5.97,3.6,3192
377,0.32,Ideal,I,VS1,62.4,54.0,4.38,4.4,2.74,523
16103,1.03,Very Good,D,SI1,60.5,61.0,6.43,6.47,3.9,5313
4047,1.16,Ideal,F,SI1,62.6,58.0,6.68,6.73,4.2,6768
4629,0.3,Very Good,F,SI2,62.3,58.0,4.28,4.32,2.68,394
1445,0.7,Premium,H,VS1,60.2,56.0,5.78,5.71,3.46,2435
6526,0.5,Good,H,VVS2,66.1,58.0,4.87,4.9,3.23,1214
23762,0.46,Good,D,IF,58.6,59.0,5.06,5.11,2.98,2139
3892,0.93,Ideal,E,SI2,62.1,55.0,6.27,6.29,3.9,3990
25887,0.37,Ideal,E,VVS2,61.8,54.0,4.63,4.6,2.85,1082
100,0.5,Good,G,SI1,63.9,57.0,5.02,5.06,3.22,1197
18317,0.39,Good,I,VS1,63.1,58.0,4.68,4.61,2.93,737
18677,1.01,Very Good,F,VS2,59.2,59.0,6.49,6.61,3.88,6257
20474,1.02,Premium,I,VS2,61.1,59.0,6.4,6.37,3.9,3713
19683,1.02,Premium,E,SI1,62.6,58.0,6.47,6.44,4.05,5278
11187,1.05,Very Good,E,SI2,63.3,57.0,6.5,6.46,4.1,4763
5566,1.16,Premium,H,SI2,60.2,59.0,6.84,6.78,4.1,4872
11861,0.41,Ideal,E,VVS2,62.0,55.0,4.73,4.79,2.95,918
24581,0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
8521,0.5,Good,F,VS2,62.9,54.9,5.08,5.12,3.21,1615
11349,0.61,Ideal,G,SI1,61.4,56.0,5.46,5.49,3.36,1659
585,0.38,Ideal,D,VVS2,61.5,57.0,4.67,4.63,2.86,1257
12534,0.72,Ideal,E,SI1,62.1,57.0,5.71,5.75,3.56,2608
18846,0.9,Very Good,I,VS2,62.8,52.0,6.19,6.23,3.9,3764
20952,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1333
8741,1.0,Very Good,D,SI1,59.8,59.0,6.47,6.51,3.88,5671
22955,2.43,Premium,J,VS2,62.2,57.0,8.63,8.54,5.34,18692
17674,0.4,Ideal,H,VVS1,62.0,54.0,4.72,4.76,2.94,1017
11889,0.79,Premium,F,SI2,62.2,57.0,5.94,5.9,3.68,2555
26885,0.3,Premium,G,IF,60.0,59.0,4.32,4.34,2.6,895
22375,1.18,Ideal,D,I1,61.5,62.0,6.88,6.73,4.19,3886
3381,0.53,Very Good,J,SI1,61.5,56.0,5.18,5.21,3.19,1044
12018,0.7,Very Good,G,VS1,59.3,62.0,5.74,5.8,3.42,2473
4624,2.16,Ideal,I,VS1,62.7,56.0,8.28,8.2,5.17,18342
22202,1.23,Premium,G,VS2,61.6,58.0,6.91,6.85,4.24,5654
7596,1.2,Very Good,F,VS2,,55.0,6.75,6.8,4.26,8454
12662,0.33,Premium,H,VS2,60.4,60.0,4.52,4.48,2.72,668
3400,2.03,Very Good,I,SI2,62.8,59.0,8.04,8.08,5.06,13063
23377,0.5,Ideal,E,VS2,62.1,57.0,5.1,5.05,3.15,1629
25670,1.07,Very Good,F,VS1,62.0,58.0,6.57,6.59,4.08,7118
11712,1.08,Premium,F,SI2,62.3,58.0,6.55,6.52,4.07,4414
5183,0.32,Ideal,D,VVS1,62.6,57.0,4.34,4.41,2.74,917
22591,0.57,Ideal,F,VS2,59.2,57.0,5.45,5.5,3.24,1637
22723,0.41,Premium,D,SI1,60.5,60.0,4.77,4.81,2.9,791
1510,0.5,Premium,E,SI1,62.6,56.0,5.07,5.06,3.17,1314
25316,0.9,Good,F,SI2,61.9,59.0,6.09,6.12,3.78,4013
14645,0.3,Good,F,SI1,57.2,62.0,4.45,4.39,2.53,641
22816,0.71,Premium,F,SI1,60.3,60.0,5.76,5.79,3.48,2262
23739,1.02,Ideal,F,VS2,62.7,56.0,6.39,6.44,4.02,6479
5038,0.41,Ideal,E,VVS1,61.4,57.0,4.77,4.8,2.94,1221
1716,0.81,Ideal,H,SI2,61.4,57.0,6.0,5.96,3.67,2375
19866,0.78,Very Good,H,VS1,61.9,57.1,5.87,5.95,3.66,2854
7461,1.51,Ideal,G,VS2,61.8,55.0,7.43,7.39,4.58,12626
5750,0.4,Ideal,H,SI2,61.9,58.0,4.71,4.73,2.92,596
16709,0.9,Premium,H,VS1,60.2,58.0,6.32,6.28,3.79,4234
25775,0.45,Premium,I,SI2,60.1,59.0,4.96,4.92,3.02,830
4628,0.3,Very Good,G,SI1,59.8,57.0,4.32,4.37,2.6,447
3368,0.36,Ideal,D,VVS2,62.0,54.0,4.57,4.63,2.85,1033
4043,0.5,Premium,D,SI1,60.7,61.0,5.12,5.09,3.1,1654
1828,0.79,Premium,F,SI1,62.3,54.0,5.97,5.91,3.7,2862
17420,1.31,Very Good,J,SI2,61.8,59.0,6.96,7.02,4.32,5100
23793,0.32,Premium,G,VS2,61.5,60.0,4.42,4.4,2.71,720
23296,0.99,Fair,H,VS2,71.6,57.0,5.94,5.8,4.2,3593
14025,0.7,Very Good,I,SI1,62.8,59.0,5.63,5.67,3.55,1763
16128,0.39,Ideal,G,VVS2,60.6,57.0,4.72,4.75,2.87,902
16517,0.51,Ideal,G,VS1,61.3,55.7,5.15,5.18,3.16,1595
17241,1.29,Premium,E,I1,58.6,60.0,7.18,7.12,4.19,3901
19299,1.17,Very Good,H,SI1,59.6,62.0,6.88,6.82,4.08,6336
7914,1.37,Very Good,E,SI2,62.5,59.0,6.98,7.04,4.38,7365
10414,1.11,Premium,H,VS2,60.9,57.0,6.77,6.69,4.1,5395
12072,0.56,Ideal,E,SI1,60.9,56.0,5.32,5.35,3.25,1580
17396,1.01,Good,D,VS1,63.1,59.0,6.34,6.37,4.01,7955
16893,2.02,Fair,H,SI1,56.2,61.0,8.8,8.33,4.81,15695
10271,1.06,Ideal,E,VS1,62.1,57.0,6.52,6.49,4.04,8567
16185,1.01,Ideal,F,VS2,61.0,57.0,6.38,6.5,3.93,6416
4550,1.11,Very Good,F,VVS1,59.7,55.0,6.77,6.82,4.06,10141
16747,0.3,Ideal,G,VS1,60.9,57.0,4.34,4.36,2.65,624
22135,0.53,Ideal,E,VS2,61.5,56.0,5.22,5.25,3.22,1948
25337,0.79,Ideal,E,VS2,61.8,56.0,5.91,5.94,3.66,3605
26439,0.55,Ideal,E,VS2,62.0,55.0,5.28,5.24,3.26,1715
17602,0.23,Very Good,F,VVS2,60.3,58.0,3.99,4.03,2.42,530
16927,1.0,Premium,D,SI2,62.4,58.0,6.33,6.36,3.96,4730
19922,0.84,Ideal,J,VS2,61.1,57.0,6.09,6.12,3.73,2709
7185,1.16,Premium,J,SI1,62.5,58.0,6.73,6.67,4.19,4222
25069,0.46,Fair,E,VS2,66.8,61.0,4.84,4.71,3.2,1070
10694,0.3,Ideal,D,VVS1,61.3,57.0,4.29,4.32,2.64,1000
6960,0.31,Ideal,G,VS2,62.1,54.0,4.34,4.36,2.7,511
26466,1.02,Very Good,H,SI1,62.8,58.0,6.37,6.43,4.02,4932
19038,0.72,Premium,E,IF,61.3,60.0,5.74,5.71,3.51,3951
2769,1.18,Premium,I,VS1,62.1,58.0,6.76,6.7,4.18,5921
3983,0.33,Ideal,E,SI1,62.0,54.0,4.41,4.43,2.74,579
3119,0.4,Premium,E,VS1,61.2,59.0,4.76,4.72,2.9,1125
5626,0.4,Very Good,F,VS1,61.5,59.0,4.71,4.76,2.91,982
13123,0.9,Premium,D,VS2,62.6,59.0,6.14,6.17,3.85,5001
1986,0.42,Premium,E,SI1,62.0,58.0,4.85,4.82,3.0,926
17078,0.59,Ideal,E,VS2,61.5,56.0,5.38,5.42,3.32,1789
20110,0.32,Ideal,F,IF,61.2,56.0,4.41,4.45,2.71,1204
3180,0.26,Very Good,H,VVS1,62.5,58.0,4.08,4.11,2.56,468
9775,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4191
9816,1.54,Premium,I,VS2,61.7,59.0,7.4,7.34,4.55,8917
16324,1.05,Ideal,F,VVS1,61.4,57.0,6.51,6.53,4.0,12273
12262,0.9,Very Good,G,SI2,62.6,60.0,6.1,6.16,3.84,3593
20573,0.4,Good,F,SI1,63.1,58.0,4.66,4.69,2.95,687
11094,0.38,Very Good,E,VS1,63.0,56.0,4.61,4.63,2.91,891
14954,0.34,Premium,I,VS2,62.1,57.0,4.48,4.44,2.77,612
1419,1.01,Very Good,I,SI2,61.5,62.0,6.37,6.41,3.93,3299
23874,0.36,Ideal,E,SI1,61.6,56.0,4.59,4.56,2.82,810
10761,1.34,Premium,G,SI2,60.1,61.0,7.11,7.06,4.26,4953
2429,0.34,Ideal,H,SI1,61.4,55.0,4.51,4.55,2.78,440
4392,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,520
13133,0.53,Very Good,D,VS2,62.6,58.0,5.14,5.18,3.23,1682
20135,0.71,Premium,J,VS2,60.1,61.0,5.82,5.77,3.48,1968
19541,0.51,Good,G,VVS2,63.7,54.0,5.08,5.1,3.24,1800
5495,2.02,Ideal,H,VS2,61.6,56.0,8.17,8.12,5.02,18050
15638,1.21,Ideal,E,VS1,62.4,57.0,6.75,6.83,4.24,10351
22725,0.8,Very Good,J,VS1,63.4,56.0,5.9,5.87,3.73,2321
25588,0.9,Very Good,I,IF,62.6,59.0,6.12,6.15,3.84,4596
12873,0.31,Ideal,H,IF,62.0,54.0,4.38,4.4,2.72,789
23081,0.3,Good,H,VS1,63.2,59.0,4.31,4.27,2.71,512
6239,2.09,Ideal,H,SI1,60.6,57.0,8.34,8.29,5.04,14383
6630,0.31,Premium,D,VS2,62.6,59.0,4.33,4.3,2.7,942
8007,0.3,Premium,F,VS2,62.2,58.0,4.31,4.28,2.67,776
17356,0.24,Very Good,E,VS1,59.8,58.0,4.02,4.11,2.43,419
7102,0.71,Ideal,F,SI2,61.6,56.0,5.68,5.74,3.52,2202
13649,0.71,Ideal,F,SI2,61.2,55.0,5.77,5.79,3.54,2365
18714,0.55,Premium,E,VS2,61.5,56.0,5.28,5.25,3.24,1881
12718,0.32,Very Good,H,VVS1,61.7,56.0,4.4,4.43,2.72,672
20471,0.55,Ideal,H,VS2,61.9,54.0,5.25,5.28,3.26,1402
13434,0.55,Ideal,F,SI2,61.2,56.0,5.23,5.29,3.22,1175
14917,1.01,Very Good,E,SI2,59.5,59.0,6.54,6.58,3.9,4666
7924,0.72,Very Good,I,VS1,63.8,59.0,5.63,5.71,3.62,2441
18704,1.01,Very Good,D,SI2,63.5,61.0,6.37,6.33,4.03,4538
2690,0.56,Fair,E,SI2,64.5,61.0,5.18,5.14,3.33,1389
16182,1.6,Ideal,J,VS2,61.9,55.0,7.51,7.54,4.66,8886
19116,1.21,Good,H,SI1,58.2,58.0,6.98,7.01,4.07,6022
15888,1.0,Very Good,D,VS1,60.5,59.0,6.43,6.46,3.9,8077
6160,0.33,Ideal,H,VVS2,61.7,56.0,4.41,4.44,2.73,666
20767,1.04,Ideal,G,VS2,61.9,57.0,6.5,6.46,4.01,6290
5699,0.92,Ideal,J,SI1,61.7,57.0,6.21,6.26,3.85,3181
16023,2.19,Ideal,H,SI2,62.0,56.0,8.36,8.48,5.22,17433
19594,0.28,Very Good,F,VS2,61.7,58.0,4.17,4.19,2.58,487
23223,0.73,Ideal,F,VVS2,61.7,54.0,5.82,5.76,3.57,3463
25398,1.71,Ideal,J,VS1,61.6,57.0,7.67,7.62,4.71,10821
21822,2.0,Very Good,G,SI1,61.8,61.0,8.0,8.09,4.97,18524
8642,0.6,Good,E,VVS2,64.2,55.0,5.31,5.34,3.42,2511
19497,1.3,Very Good,J,SI2,61.1,61.0,6.95,7.0,4.26,5047
26829,0.4,Very Good,E,VVS2,60.5,58.0,4.76,4.8,2.89,1205
7444,0.6,Ideal,E,SI1,61.3,56.0,5.49,5.44,3.35,1890
19976,0.5,Very Good,D,VS2,63.4,57.0,5.09,5.04,3.21,1758
11372,1.2,Very Good,I,SI1,63.8,57.0,6.64,6.72,4.26,5352
7468,1.21,Good,H,VS1,59.5,65.0,6.88,6.84,4.08,6871
14908,0.72,Ideal,F,VS2,61.9,54.0,5.77,5.74,3.56,2568
25414,1.22,Very Good,E,VS2,59.5,60.0,6.91,7.0,4.14,9495
24875,0.58,Good,E,SI1,59.3,64.0,5.48,5.42,3.23,1336
8344,0.9,Good,F,SI1,,59.0,6.1,6.13,3.82,4119
19853,0.32,Ideal,J,VVS1,62.3,54.0,4.41,4.43,2.75,494
17696,0.33,Premium,D,SI1,60.3,58.0,4.49,4.47,2.7,780
4758,1.0,Very Good,F,VS2,61.1,60.0,6.4,6.46,3.93,7343
4750,0.43,Premium,F,VS2,59.8,58.0,4.89,4.94,2.94,905
10660,2.53,Ideal,I,SI1,62.4,57.0,8.68,8.59,5.39,16709
15617,1.24,Very Good,F,VS2,60.9,60.0,6.96,6.93,4.23,8907
23974,0.38,Ideal,H,VS2,62.8,56.0,4.62,4.59,2.89,898
22214,1.25,Ideal,H,SI1,,58.0,6.86,6.89,4.26,7423
7682,0.42,Very Good,E,VS2,62.8,59.0,4.76,4.8,3.0,958
6347,1.21,Good,J,SI2,61.1,60.8,6.83,6.89,4.18,4824
1389,1.51,Ideal,D,VS2,60.9,57.0,7.42,7.45,4.53,15776
15204,0.23,Ideal,G,VS1,61.9,54.0,3.93,3.95,2.44,404
21208,1.5,Very Good,H,SI2,63.1,57.0,7.16,7.27,4.55,7495
12924,0.56,Ideal,E,VS2,61.5,57.0,5.3,5.27,3.25,1915
10307,1.07,Premium,G,VS2,62.1,58.0,6.59,6.55,4.08,6471
4911,0.32,Ideal,G,SI1,61.4,55.0,4.4,4.46,2.72,461
7190,0.3,Premium,F,VS2,60.7,58.0,4.32,4.35,2.63,605
15320,0.33,Ideal,I,VVS2,62.7,54.0,4.42,4.45,2.78,579
5621,0.32,Ideal,D,SI1,62.7,54.0,4.35,4.39,2.74,589
13099,1.03,Ideal,D,SI1,59.9,57.0,6.61,6.68,3.98,6460
11504,0.35,Ideal,G,IF,62.3,55.0,4.5,4.52,2.81,1044
5239,0.59,Premium,H,VVS1,62.0,58.0,5.36,5.38,3.33,1883
19268,0.32,Premium,I,SI1,61.1,59.0,4.38,4.42,2.69,421
15943,0.3,Ideal,H,SI1,62.6,53.1,4.27,4.3,2.69,475
15223,0.39,Very Good,G,VS2,62.4,56.0,4.64,4.68,2.91,787
6942,0.51,Ideal,G,VS1,60.9,56.0,5.16,5.19,3.15,1708
22355,1.04,Very Good,I,SI1,62.0,57.0,6.47,6.5,4.02,4290
26016,0.59,Premium,E,SI1,61.8,60.0,5.33,5.39,3.31,1664
22727,1.2,Very Good,G,VS2,,56.0,6.82,6.75,4.29,8491
5584,0.56,Premium,E,VVS2,61.5,58.0,5.3,5.33,3.27,2279
654,1.23,Premium,E,SI1,59.2,62.0,7.05,7.0,4.16,7274
7637,0.38,Very Good,G,SI1,62.1,54.0,4.64,4.67,2.9,755
543,0.3,Ideal,F,IF,62.3,55.0,4.29,4.31,2.68,886
26021,0.61,Ideal,G,VS1,61.5,56.0,5.48,5.5,3.38,2182
26919,1.0,Good,G,VS2,63.4,57.0,6.27,6.31,3.99,5702
20925,0.5,Premium,F,SI1,59.1,58.0,5.23,5.19,3.08,1286
19335,0.9,Ideal,F,SI2,61.9,56.0,6.19,6.24,3.85,3796
17795,0.74,Ideal,E,VS2,62.7,54.0,5.8,5.77,3.63,2984
1226,1.01,Ideal,D,SI2,61.3,54.0,6.52,6.47,3.99,5006
9142,1.51,Premium,E,SI2,60.6,59.0,7.47,7.41,4.51,10570
16152,0.34,Very Good,D,SI1,62.8,58.0,4.44,4.48,2.8,626
22184,1.25,Ideal,E,VVS2,60.9,60.0,6.93,6.97,4.23,13006
9019,0.38,Premium,D,SI1,58.9,61.0,4.79,4.75,2.81,941
17417,1.24,Premium,E,VS1,59.9,61.0,6.99,6.96,4.18,10388
23833,0.41,Ideal,E,VS1,61.4,55.0,4.84,4.8,2.96,1076
20608,0.63,Ideal,E,VS2,60.8,57.0,5.53,5.55,3.37,2513
24498,0.7,Good,D,VVS1,59.2,59.0,5.76,5.79,3.42,4198
24508,1.01,Good,E,SI1,64.0,60.0,6.38,6.28,4.05,5823
10809,0.56,Ideal,J,VS2,62.0,56.0,5.27,5.31,3.28,1224
12796,0.43,Very Good,G,SI1,62.9,55.0,4.83,4.87,3.05,754
11198,0.65,Ideal,G,VS1,60.6,60.0,5.58,5.61,3.39,2242
11600,0.59,Very Good,F,VS1,61.7,59.0,5.35,5.38,3.31,2034
4505,1.62,Ideal,J,SI1,62.4,53.2,7.47,7.51,4.68,8075
16601,0.73,Premium,I,SI2,59.2,58.0,5.9,5.85,3.47,1744
25363,0.31,Ideal,F,IF,62.0,54.0,4.38,4.4,2.72,914
15780,1.0,Premium,F,VS2,59.9,59.0,6.46,6.42,3.86,5864
6576,1.05,Ideal,H,SI2,61.2,57.0,6.59,6.54,4.02,4410
14626,0.4,Ideal,I,VS1,61.9,57.0,4.73,4.74,2.93,736
10590,0.25,Very Good,F,IF,61.1,54.0,4.08,4.11,2.5,633
6866,1.13,Premium,H,VS2,62.4,58.0,6.61,6.66,4.14,5779
26913,0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,1250
8347,0.31,Very Good,D,VS2,61.6,55.0,4.37,4.4,2.7,692
26896,1.02,Very Good,H,SI1,63.4,57.0,6.42,6.36,4.05,4884
24908,0.31,Premium,E,VVS2,61.3,60.0,4.33,4.35,2.66,816
7724,0.7,Premium,G,VS1,63.0,60.0,5.64,5.57,3.53,2838
10533,1.2,Ideal,E,VS2,61.3,56.0,6.89,6.84,4.21,10214
23079,0.31,Good,D,SI2,63.6,54.0,4.31,4.34,2.75,462
20214,1.04,Ideal,H,VVS2,62.2,55.0,6.48,6.52,4.04,6619
24717,0.31,Ideal,E,IF,,54.0,4.36,4.38,2.7,1214
26819,0.58,Ideal,F,SI2,62.6,57.0,5.27,5.33,3.32,1208
9894,1.2,Premium,F,VS1,61.8,59.0,6.79,6.76,4.19,8669
17223,1.5,Ideal,F,SI1,60.9,56.0,7.43,7.36,4.5,8770
5048,0.5,Ideal,F,SI2,61.3,58.0,5.1,5.12,3.13,1020
24352,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13278
23332,0.91,Very Good,F,SI1,60.4,59.0,6.22,6.26,3.77,4437
15998,0.72,Ideal,J,VVS1,62.4,58.0,5.71,5.76,3.58,2139
5274,0.7,Premium,E,VS1,62.7,57.0,5.68,5.64,3.55,2818
6608,0.91,Fair,H,SI1,65.3,62.0,6.11,6.01,3.96,3278
25741,1.0,Premium,J,VS1,62.8,57.0,6.39,6.35,4.0,4032
10217,0.54,Good,G,VS2,56.9,62.0,5.42,5.4,3.08,1637
22187,1.6,Ideal,F,SI1,61.1,55.0,7.55,7.58,4.62,13140
7926,1.7,Ideal,G,VVS1,,56.0,7.62,7.67,4.66,18279
12845,0.51,Very Good,E,VS2,63.3,57.0,5.12,5.05,3.22,1662
574,0.31,Ideal,G,VVS1,61.8,54.0,4.39,4.41,2.72,789
2084,1.14,Premium,E,VVS2,59.7,58.0,6.91,6.83,4.1,10446
4598,0.34,Ideal,F,VVS2,59.1,57.0,4.66,4.61,2.74,1071
14476,1.31,Premium,G,VVS2,62.7,59.0,6.96,6.92,4.35,11389
6778,2.0,Fair,F,I1,64.9,57.0,7.99,7.82,5.14,7258
18742,0.74,Ideal,I,VVS2,61.3,57.0,5.82,5.85,3.57,3130
8383,2.01,Premium,F,SI2,62.4,58.0,8.08,8.05,5.03,14279
26018,0.31,Premium,I,VS2,59.9,60.0,4.41,4.44,2.65,435
20497,0.73,Premium,J,SI1,58.2,59.0,5.99,5.91,3.46,1905
6467,1.52,Very Good,D,SI2,60.9,59.0,7.35,7.4,4.49,9343
11291,0.96,Fair,H,SI2,67.6,63.0,5.99,5.84,4.01,2672
14329,0.4,Ideal,G,SI1,62.0,55.0,4.72,4.76,2.94,692
6187,0.52,Premium,H,VS1,59.2,60.0,5.27,5.23,3.11,1577
13130,0.59,Premium,I,IF,61.2,58.0,5.41,5.38,3.3,1965
24574,0.46,Good,G,VS1,59.5,61.4,4.95,5.0,2.96,1179
302,0.33,Ideal,E,VS1,61.1,56.0,4.45,4.48,2.73,850
24672,1.09,Good,D,SI2,63.8,60.0,6.57,6.49,4.16,4682
13060,1.01,Ideal,G,SI2,62.8,56.0,6.4,6.44,4.03,4269
4340,0.31,Ideal,D,VS1,60.5,57.0,4.4,4.43,2.67,766
24643,0.41,Very Good,F,VS2,63.2,57.0,4.76,4.74,3.0,1107
6706,0.4,Ideal,D,SI1,61.8,55.0,4.78,4.74,2.94,990
8310,1.04,Premium,E,SI2,61.0,60.0,6.57,6.52,3.99,4240
3170,1.04,Premium,F,VS1,59.4,60.0,6.58,6.56,3.9,7632
19112,0.33,Premium,F,SI1,62.8,58.0,4.42,4.4,2.77,705
26680,0.67,Ideal,G,VVS1,62.4,55.0,5.6,5.62,3.5,2577
6892,1.01,Premium,E,SI1,62.4,60.0,6.35,6.32,3.95,5002
13008,0.41,Ideal,I,VS2,61.4,54.0,4.81,4.83,2.96,625
7775,1.2,Premium,H,SI1,62.4,59.0,6.72,6.68,4.18,5592
20871,1.41,Ideal,J,SI1,62.3,55.0,7.18,7.21,4.48,6889
17620,1.04,Ideal,G,VS1,61.5,56.0,6.53,6.57,4.03,7294
19924,0.25,Very Good,E,VVS2,62.2,58.0,4.03,4.11,2.53,548
26925,2.03,Good,H,SI2,59.6,61.0,8.16,8.21,4.88,14720
26907,0.36,Very Good,I,VS1,60.3,60.0,4.58,4.64,2.78,568
7349,0.41,Very Good,D,VS1,62.9,57.0,4.73,4.75,2.98,1151
5030,0.32,Premium,D,SI1,61.4,58.0,4.42,4.38,2.7,756
23945,1.01,Ideal,F,SI2,62.7,57.0,6.43,6.37,4.01,4017
24619,1.17,Ideal,H,SI1,61.1,57.0,6.77,6.83,4.16,6368
14680,1.01,Good,G,SI1,63.7,60.0,6.28,6.32,4.01,5021
14770,0.39,Ideal,G,SI1,61.4,55.0,4.7,4.74,2.9,919
23706,1.09,Ideal,G,SI2,62.1,56.0,6.66,6.59,4.12,4670
16162,0.53,Ideal,E,SI1,61.6,56.0,5.23,5.19,3.21,1607
1589,1.5,Fair,E,VS1,65.4,57.0,7.14,7.07,4.65,15584
12184,0.34,Ideal,D,VVS1,61.8,54.0,4.49,4.54,2.79,1272
2536,1.59,Very Good,G,SI1,62.3,60.0,7.42,7.49,4.64,11613
16933,0.32,Premium,E,SI1,61.6,56.0,4.41,4.39,2.71,720
4933,0.34,Ideal,F,VS1,62.2,56.0,4.47,4.44,2.77,956
18960,0.52,Ideal,H,VS1,62.5,58.0,5.14,5.17,3.22,1582
10926,0.31,Premium,G,SI1,62.4,55.0,4.34,4.31,2.7,593
9731,0.7,Good,F,VS1,63.8,58.0,5.61,5.58,3.57,2919
6481,0.37,Premium,E,VS2,61.5,58.0,4.66,4.61,2.85,1041
17111,0.3,Very Good,D,SI2,62.9,58.0,4.26,4.29,2.69,447
5614,0.9,Good,G,SI2,63.4,59.0,6.04,6.08,3.84,3303
8489,0.4,Ideal,F,VS2,63.4,54.0,4.73,4.68,2.99,1059
2441,0.53,Ideal,D,SI1,62.0,55.0,5.22,5.24,3.24,1631
13844,1.01,Premium,G,I1,61.1,61.0,6.49,6.35,3.92,3014
12770,0.55,Premium,D,VS2,61.3,60.0,5.29,5.28,3.24,2030
7034,2.53,Ideal,J,SI2,61.5,53.0,8.78,8.74,5.39,15993
8828,0.93,Premium,F,SI2,61.3,62.0,6.26,6.17,3.81,3317
7038,1.22,Very Good,F,SI1,,58.0,6.91,6.97,4.2,7372
5680,0.38,Very Good,H,VS2,60.6,58.0,4.68,4.7,2.84,700
13910,0.43,Ideal,D,VS2,62.0,55.0,4.81,4.86,3.0,1056
21872,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,687
8816,1.5,Very Good,H,SI1,62.9,56.0,7.24,7.33,4.58,8058
23445,1.23,Premium,D,VS2,59.3,59.0,7.03,6.96,4.15,9836
20006,0.28,Ideal,H,IF,62.0,56.0,4.2,4.23,2.61,586
391,0.41,Very Good,F,SI1,63.4,58.0,4.75,4.68,2.99,852
4106,0.42,Ideal,D,SI1,63.0,55.0,4.79,4.76,3.01,970
22303,0.4,Ideal,H,SI1,61.7,56.0,4.72,4.77,2.93,770
18253,0.86,Premium,I,I1,62.6,56.0,6.11,6.03,3.8,1828
17503,0.3,Ideal,E,VS2,62.1,55.0,4.32,4.35,2.69,621
11637,1.51,Premium,J,VS2,62.3,59.0,7.35,7.31,4.57,7553
23119,0.72,Premium,E,SI2,,58.0,5.74,5.68,3.59,2376
22368,0.73,Ideal,E,VS1,62.8,57.0,5.75,5.78,3.62,3327
24083,0.73,Premium,D,VS2,60.9,59.0,5.82,5.77,3.53,2947
5821,1.06,Ideal,G,VS1,61.2,56.0,6.56,6.62,4.03,7790
23003,1.01,Ideal,G,VVS2,60.9,56.0,6.51,6.55,3.98,8029
8534,0.3,Premium,E,VS2,59.2,59.0,4.37,4.41,2.6,658
1202,0.34,Premium,G,VVS1,61.5,59.0,4.5,4.47,2.76,1122
26397,0.32,Very Good,E,VVS1,60.4,57.0,4.42,4.46,2.68,917
3662,0.3,Premium,D,VS2,60.7,60.0,4.33,4.37,2.64,710
23904,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,3734
2730,0.9,Ideal,H,VS1,62.0,54.0,6.2,6.23,3.86,5013
